UserID,Gender,Region of Birth,Region of Residence,How long ago did you move to your current country of residence?,Do you have children?,Education Level (Highest achieved or currently pursuing),Job Status,Job Role,Job Level,Topic(s) of interest,Social Media Usage,How concerned are you that policies to address global warming will increase your cost of living?,How important is it to you that this country leads the world in new technologies and innovation?,Do you agree or disagree with the question: True patriotism means leaving the country better than you found it.,"On social and political issues, where would you place yourself?",An ideal society requires some groups to be on top and others to be on the bottom.,Do you feel optimistic or pessimistic about the future?,"Do you think the number of immigrants to your country should be increased, reduced, or remain the same?",Do you think that global warming is happening?,"Assuming global warming is happening, do you think it is?",Which comes closest to your own view about what most scientists think?,How strongly do you agree or disagree with the following question: Global warming is affecting the weather in your country.,"In your opinion, when will global warming start to harm people in your country?",How much do you think global warming will harm plants and animal species?,How much do you think global warming will harm future generations of people?,How much do you think global warming will harm people in developing countries?,How much do you think global warming will harm people in your country?,How much do you think global warming will harm you personally?,When do you think global warming will start to harm people in your country?,How much do you agree or disagree with the following question: I have personally experienced the effects of global warming?,"Fund more research into renewable energy sources, such as solar and wind power.",Require fossil fuel companies to pay a carbon tax and use the money to reduce other taxes (such as income tax) by an equal amount.,Provide tax rebates for people who purchase energy-efficient vehicles or solar panels.,Set strict CO2 emission limits on coal-fired power plants.,Drill for oil in natural areas or reserves.,Expand offshore drilling for oil and natural gas off your country's coast.,Do you think the following should be doing more or less to address global warming? Corporations and industry.,The President.,Congress.,Your Governor.,Your local officials.,Citizens themselves.,Should global warming be a priority for the next president and Congress?,Should developing sources of clean energy be a priority?,Generate renewable energy (solar and wind) on public land in your country.,Support the economy transition from fossil fuels to 100% clean energy by 2050.,How often do you discuss global warming with your friends and family?,How often do you hear about global warming in the media?,How severe would you rate the personal effects of global warming that you have experienced?,"Would you personally be willing to pay higher energy bills to support more renewable energy development (solar, wind, etc.)?",How responsible do you feel personally for helping reduce the effects of global warming on future generations?,Do you agree or disagree with the statement: True patriotism means leaving the country better than you found it.,"The spread of certain viruses and/or diseases is the result of the deliberate, concealed efforts of some organization.",A lot of important information is deliberately concealed from the public out of self-interest.,Certain significant events have been the result of the activity of a small group that secretly manipulates world events.,The government uses innocent people as patsies to hide its involvement in criminal activity.,Experiments involving new drugs or technologies are routinely carried out on the public without their knowledge or consent.,The government permits or perpetrates acts of terrorism on its own soil disguising its involvement.,New and advanced technology which would harm current industry is being suppressed.,The power held by heads of state is second to that of small unknown groups who really control world politics.,Secret organizations communicate with extraterrestrials but keep this fact from the public.,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact.,The government is involved in the murder of innocent citizens and or well-known public figures and keeps this a secret.,A small secret group of people is responsible for making all major decisions such as going to war.,Technology with mind-control capacities is used on people without their knowledge.,Evidence of alien contact is being concealed from the public.,Groups of scientists manipulate fabricate or suppress evidence in order to deceive the public.,I see myself as someone who is reserved.,I see myself as someone who is generally trusting.,I see myself as someone who tends to be lazy.,"I see myself as someone who is relaxed, handles stress well.",I see myself as someone who has few artistic interests.,"I see myself as someone who is outgoing, sociable.",I see myself as someone who tends to find fault with others.,I see myself as someone who does a thorough job.,I see myself as someone who gets nervous easily.,I see myself as someone who has an active imagination.,Question 93,Question 94,Question 95,Question 96,Question 97
6808d28b84077492cbea9de8,Female,Asia,Asia,>10 years,No,Undergraduate Degree,Employed,Engineering/Technical,Entry Level,Culture Politics Geography HealthNutrition,1-3 hours/day,Somewhat concerned,Very important,Strongly agree,Moderate / Middle of the road,Somewhat favor,Somewhat optimistic,Remain the same,Yes,Caused mostly by human activities,Don’t know enough to say,Strongly agree,In 10 years,A moderate amount,A great deal,A great deal,A great deal,A moderate amount,In 10 years,Somewhat agree,Somewhat support,Strongly support,Strongly support,Strongly support,Somewhat support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Often,At least once a week,Moderately severe,Probably not,Moderately responsible,Neither agree nor disagree,neutral,agree,agree,agree,disagree,neutral,agree,neutral,agree,neutral,agree,agree,disagree,neutral,agree,disagree_a_little,disagree_a_little,neutral,agree_a_little,agree_a_little,disagree_a_little,agree_a_little,neutral,disagree_a_little,agree_a_little,,,,,
6808e86784077492cbeaa5a2,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Politics History Culture Economics Geography HealthNutrition,1-3 hours/day,Not very concerned,Extremely important,Somewhat agree,Very liberal,Strongly oppose,Very pessimistic,Reduced,Yes,Caused mostly by human activities,Don’t know enough to say,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,Don’t know,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Somewhat support,Strongly support,Strongly support,Strongly support,Much more,More,Much more,More,More,Much more,Low,Very high,Strongly agree,Strongly agree,Rarely,Once a year or less often,Don’t know / Not applicable,Probably yes,Very responsible,Somewhat agree,neutral,agree,agree,strongly_agree,neutral,strongly_agree,strongly_agree,strongly_agree,neutral,neutral,strongly_agree,strongly_agree,neutral,neutral,neutral,agree_strongly,disagree_a_little,neutral,disagree_strongly,agree_strongly,disagree_strongly,neutral,neutral,agree_strongly,agree_a_little,,,,,
6808e95184077492cbeaa5a4,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Freelance,Marketing,Senior Level,Politics History Culture Economics Geography HealthNutrition,1-3 hours/day,Very concerned,Extremely important,Strongly agree,Prefer not to answer,Neutral,Somewhat pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Much more,Much more,More,More,Much more,Low,Low,Strongly agree,Strongly agree,Occasionally,At least once a week,Not severe at all,Probably yes,Slightly responsible,Strongly agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,disagree,disagree,strongly_agree,disagree,strongly_agree,neutral,agree_strongly,neutral,agree_a_little,disagree_strongly,agree_strongly,neutral,neutral,disagree_a_little,agree_strongly,,,,,
6808eccd84077492cbeaa611,Female,Europe,Europe,>10 years,Yes,Postgraduate Degree,Employed,Engineering/Technical,Entry Level,History Culture HealthNutrition,1-3 hours/day,Somewhat concerned,Extremely important,Strongly agree,Moderate / Middle of the road,Neutral,Neither optimistic nor pessimistic,Increased,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Somewhat support,Somewhat support,Somewhat support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Often,At least once a week,Moderately severe,Probably not,Very responsible,Strongly agree,agree,agree,agree,agree,agree,neutral,disagree,agree,disagree,disagree,agree,agree,agree,neutral,agree,agree_a_little,agree_strongly,disagree_a_little,disagree_strongly,neutral,agree_a_little,disagree_strongly,neutral,agree_a_little,agree_a_little,,,,,
6808b47c84077492cbea9216,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Employed,Engineering/Technical,Entry Level,HealthNutrition,5+ hours/day,Not very concerned,Extremely important,Neither agree nor disagree,Slightly conservative,Somewhat favor,Somewhat pessimistic,Reduced,Yes,Caused mostly by human activities,Don’t know enough to say,Strongly agree,Don’t know,Don’t know,Don’t know,Don’t know,Don’t know,Don’t know,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,More,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Never,Several times a year,Don’t know / Not applicable,Probably not,Moderately responsible,Neither agree nor disagree,neutral,neutral,neutral,strongly_agree,neutral,neutral,agree,agree,neutral,strongly_agree,strongly_agree,strongly_agree,strongly_agree,neutral,strongly_agree,neutral,agree_strongly,agree_a_little,agree_a_little,neutral,agree_strongly,agree_a_little,neutral,agree_strongly,agree_strongly,,,,,
6808ffd376f3a438dfd65650,Female,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Economics,3-5 hours/day,Somewhat concerned,Very important,Somewhat agree,Moderate / Middle of the road,Neutral,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A moderate amount,A great deal,A moderate amount,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat support,Somewhat support,More,More,More,More,More,Much more,Very high,Very high,Somewhat agree,Strongly agree,Rarely,Several times a year,Slightly severe,Probably yes,Moderately responsible,Somewhat agree,agree,agree,agree,agree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,agree_a_little,agree_a_little,agree_a_little,agree_a_little,disagree_a_little,disagree_a_little,neutral,agree_a_little,neutral,,,,,
680909de87bcbc8f6b702e31,Male,Europe,Europe,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Politics History Culture Economics Geography,1-3 hours/day,Somewhat concerned,Extremely important,Somewhat agree,Slightly liberal,Strongly oppose,Very pessimistic,Increased,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,In 10 years,Somewhat agree,Strongly support,Somewhat support,Strongly support,Strongly support,Strongly oppose,Strongly oppose,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Occasionally,At least once a month,Moderately severe,Probably yes,Slightly responsible,Somewhat agree,strongly_disagree,agree,disagree,agree,disagree,agree,disagree,strongly_agree,disagree,neutral,strongly_agree,agree,disagree,disagree,disagree,agree_a_little,disagree_a_little,agree_a_little,disagree_a_little,disagree_strongly,agree_strongly,neutral,agree_a_little,agree_a_little,agree_a_little,,,,,
68091e58a91e2bb64edb423c,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Economics,3-5 hours/day,Somewhat concerned,Very important,Strongly agree,Slightly liberal,Somewhat favor,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,In 10 years,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Don’t know,In 10 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly oppose,Somewhat support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Rarely,Once a year or less often,Don’t know / Not applicable,Probably yes,Moderately responsible,Neither agree nor disagree,agree,agree,agree,agree,neutral,agree,neutral,agree,disagree,disagree,agree,agree,neutral,disagree,neutral,neutral,neutral,agree_a_little,disagree_a_little,agree_a_little,disagree_a_little,disagree_strongly,agree_a_little,agree_a_little,agree_a_little,,,,,
680921d7a91e2bb64edb42a5,Male,Asia,Asia,>10 years,No,High School Degree,Unemployed,N/A,N/A,Politics Economics HealthNutrition,1-3 hours/day,Very concerned,Extremely important,Strongly agree,Very liberal,Strongly oppose,Very optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Often,Several times a year,Slightly severe,"Yes, definitely",Slightly responsible,Strongly agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree_a_little,agree_a_little,disagree_strongly,disagree_strongly,agree_a_little,agree_strongly,agree_a_little,disagree_strongly,disagree_strongly,agree_a_little,,,,,
680a1b33b94b8d04f081b76c,Male,Asia,Asia,5-10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Politics History Geography HealthNutrition Economics Culture,1-3 hours/day,Somewhat concerned,Moderately important,Strongly agree,Moderate / Middle of the road,Strongly oppose,Somewhat pessimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A moderate amount,In 10 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly oppose,Strongly oppose,Much more,Much more,Much more,Much more,Much more,Much more,High,High,Strongly agree,Strongly agree,Occasionally,At least once a month,Moderately severe,Probably yes,Slightly responsible,Strongly agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,neutral,strongly_disagree,strongly_agree,agree_a_little,disagree_a_little,disagree_a_little,agree_a_little,disagree_a_little,disagree_a_little,neutral,agree_a_little,disagree_a_little,agree_a_little,,,,,
680a20c5b94b8d04f081b89b,Male,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,History Culture HealthNutrition,1-3 hours/day,Somewhat concerned,Extremely important,Somewhat agree,Conservative,Somewhat oppose,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,There is a lot of disagreement among scientists about whether or not global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,In 10 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Somewhat agree,Occasionally,At least once a month,Slightly severe,Probably yes,Very responsible,Somewhat agree,neutral,agree,agree,neutral,agree,neutral,agree,agree,disagree,neutral,neutral,neutral,agree,agree,agree,neutral,agree_a_little,agree_strongly,agree_strongly,agree_strongly,agree_strongly,disagree_a_little,neutral,agree_strongly,agree_strongly,,,,,
680a6c64825382e7010a6b29,Male,Asia,Europe,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Geography Economics History Politics Culture,1-3 hours/day,Somewhat concerned,Slightly important,Neither agree nor disagree,Prefer not to answer,Neutral,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Somewhat agree,In 10 years,Don’t know,A great deal,A great deal,Don’t know,Not at all,In 10 years,Somewhat agree,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat support,Strongly support,Strongly support,More,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,Medium,Medium,Somewhat disagree,Somewhat disagree,Never,Once a year or less often,Don’t know / Not applicable,Definitely not,Not at all responsible,Somewhat disagree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
680a81e2e1e905b625c35bfd,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Employed,Engineering/Technical,Entry Level,Politics History Culture Economics Geography HealthNutrition,3-5 hours/day,Not at all concerned,Extremely important,Strongly agree,Moderate / Middle of the road,Somewhat oppose,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,Don’t know enough to say,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,More,Much more,Much more,Much more,Much more,Much more,Very high,Medium,Strongly agree,Strongly agree,Never,Several times a year,Moderately severe,Definitely not,Not at all responsible,Strongly agree,neutral,strongly_agree,agree,agree,neutral,neutral,agree,neutral,strongly_disagree,strongly_disagree,neutral,agree,strongly_disagree,strongly_disagree,strongly_disagree,disagree_strongly,neutral,disagree_a_little,neutral,agree_a_little,agree_a_little,disagree_a_little,agree_a_little,agree_strongly,agree_a_little,,,,,
680a83e1e1e905b625c35c03,Male,Asia,Europe,<5 years,No,Postgraduate Degree,Employed,Engineering/Technical,Entry Level,History Geography Politics,5+ hours/day,Somewhat concerned,Moderately important,Strongly agree,Moderate / Middle of the road,Somewhat oppose,Somewhat optimistic,Increased,Yes,Caused mostly by natural changes in the environment,There is a lot of disagreement among scientists about whether or not global warming is happening,Somewhat agree,In 50 years,A moderate amount,A moderate amount,A moderate amount,Only a little,Not at all,In 50 years,Somewhat disagree,Somewhat support,Somewhat support,Somewhat oppose,Somewhat support,Strongly support,Somewhat oppose,Much more,Currently doing the right amount,More,Currently doing the right amount,Currently doing the right amount,More,Medium,Very high,Somewhat agree,Strongly agree,Occasionally,Never,Slightly severe,"Yes, definitely",Slightly responsible,Neither agree nor disagree,disagree,neutral,disagree,agree,disagree,agree,strongly_agree,agree,disagree,neutral,agree,agree,neutral,agree,strongly_agree,neutral,disagree_a_little,neutral,disagree_a_little,neutral,disagree_a_little,neutral,disagree_a_little,agree_a_little,disagree_strongly,,,,,
680a83efe1e905b625c35c05,Male,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,Politics History Culture Economics Geography,1-3 hours/day,Not very concerned,Extremely important,Strongly agree,Conservative,Somewhat oppose,Very optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 25 years,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,In 25 years,Somewhat agree,Strongly support,Somewhat support,Somewhat support,Strongly support,Somewhat oppose,Somewhat oppose,Much more,Much more,Much more,Much more,More,Much more,Very high,Very high,Strongly agree,Strongly agree,Rarely,At least once a month,Slightly severe,Probably yes,Moderately responsible,Strongly agree,disagree,strongly_agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,disagree,disagree,strongly_agree,agree,disagree,disagree,agree,agree_strongly,disagree_a_little,disagree_a_little,agree_a_little,agree_a_little,agree_strongly,disagree_a_little,agree_a_little,disagree_a_little,agree_strongly,,,,,
680a8391e1e905b625c35c01,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition Economics Culture,5+ hours/day,Don’t know,Slightly important,Neither agree nor disagree,Prefer not to answer,Strongly oppose,Somewhat optimistic,Increased,Don’t know,Caused mostly by natural changes in the environment,Don’t know enough to say,Somewhat agree,Don’t know,A great deal,Don’t know,Don’t know,Don’t know,Don’t know,In 25 years,Strongly disagree,Strongly support,Strongly support,Somewhat support,Somewhat support,Strongly support,Strongly support,Less,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Never,Never,Slightly severe,Don’t know,Don’t know,Neither agree nor disagree,strongly_disagree,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,disagree,disagree,agree,agree,neutral,disagree_a_little,agree_strongly,agree_a_little,agree_a_little,neutral,agree_strongly,disagree_strongly,disagree_a_little,neutral,agree_a_little,,,,,
680a8585e1e905b625c35ccf,Male,Asia,Asia,>10 years,Yes,Elementary School,Employed,Engineering/Technical,Senior Level,Geography,5+ hours/day,Somewhat concerned,Extremely important,Strongly agree,Slightly liberal,Strongly oppose,Very optimistic,Increased,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 50 years,A great deal,A moderate amount,A great deal,A great deal,A moderate amount,In 25 years,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Currently doing the right amount,Much more,Currently doing the right amount,Currently doing the right amount,Currently doing the right amount,High,Very high,Strongly agree,Strongly agree,Often,At least once a month,Slightly severe,"Yes, definitely",Very responsible,Strongly agree,agree,strongly_agree,neutral,strongly_agree,strongly_agree,neutral,neutral,agree,strongly_agree,strongly_agree,strongly_agree,agree,disagree,agree,agree,disagree_a_little,disagree_strongly,disagree_a_little,disagree_a_little,disagree_strongly,disagree_strongly,disagree_a_little,disagree_strongly,agree_a_little,neutral,,,,,
680aa893a5301188b6c9e5e4,Male,Asia,Europe,<5 years,No,Postgraduate Degree,Employed,Engineering/Technical,Senior Level,HealthNutrition History Economics,1-3 hours/day,Not at all concerned,Moderately important,Somewhat agree,Moderate / Middle of the road,Neutral,Somewhat optimistic,Increased,Yes,Caused mostly by human activities,There is a lot of disagreement among scientists about whether or not global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A moderate amount,A great deal,A moderate amount,In 10 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly oppose,Somewhat support,Much more,More,More,More,More,More,High,High,Strongly agree,Strongly agree,Occasionally,At least once a month,Slightly severe,Probably not,Moderately responsible,Somewhat agree,agree,strongly_agree,agree,strongly_agree,strongly_agree,agree,agree,neutral,neutral,agree,agree,agree,neutral,agree,agree,agree_a_little,agree_strongly,neutral,disagree_strongly,agree_strongly,neutral,agree_a_little,agree_strongly,agree_a_little,agree_strongly,,,,,
680be094bd678250b4a51e59,Female,Asia,Asia,<5 years,No,Postgraduate Degree,Employed,Finance,Entry Level,HealthNutrition Culture,1-3 hours/day,Somewhat concerned,Very important,Somewhat agree,Slightly conservative,Neutral,Somewhat optimistic,Remain the same,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A moderate amount,A moderate amount,A great deal,A moderate amount,They are being harmed right now,Somewhat agree,Somewhat support,Strongly support,Strongly support,Strongly support,Somewhat oppose,Somewhat oppose,Less,More,More,More,More,More,High,Very high,Strongly agree,Strongly agree,Rarely,At least once a month,Moderately severe,Probably yes,Very responsible,Strongly agree,agree,neutral,neutral,neutral,neutral,neutral,agree,neutral,disagree,disagree,neutral,neutral,neutral,disagree,disagree,agree_a_little,agree_a_little,disagree_a_little,agree_a_little,agree_strongly,agree_a_little,disagree_strongly,agree_strongly,disagree_a_little,agree_a_little,,,,,
680bfa2f7d44256bf092a8ed,Male,Asia,Asia,>10 years,No,Postgraduate Degree,Freelance,Engineering/Technical,Entry Level,History Culture Geography,3-5 hours/day,Somewhat concerned,Extremely important,Strongly agree,Very conservative,Somewhat favor,Somewhat pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,In 50 years,A moderate amount,A moderate amount,A great deal,A great deal,A moderate amount,In 50 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,More,More,More,More,More,High,Very high,Strongly agree,Strongly agree,Rarely,Once a year or less often,Not severe at all,Probably not,Moderately responsible,Strongly agree,agree,strongly_agree,agree,agree,agree,strongly_agree,agree,strongly_agree,disagree,disagree,strongly_agree,agree,disagree,neutral,agree,neutral,disagree_a_little,agree_a_little,disagree_a_little,agree_a_little,agree_a_little,agree_a_little,neutral,disagree_a_little,agree_strongly,,,,,
680c9bd3ad8b6badf229abfb,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Employed,Engineering/Technical,Entry Level,HealthNutrition,5+ hours/day,Very concerned,Very important,Strongly agree,Conservative,Strongly oppose,Neither optimistic nor pessimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat support,Strongly support,More,Much more,Much more,Much more,More,More,High,Very high,Strongly agree,Strongly agree,Often,At least once a month,Moderately severe,Probably yes,Slightly responsible,Strongly agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_agree,agree_a_little,neutral,disagree_a_little,neutral,agree_strongly,agree_a_little,neutral,agree_strongly,agree_a_little,agree_strongly,,,,,
680dc5a890ad409b91bc5f76,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Unemployed,N/A,N/A,Geography Economics History,1-3 hours/day,Not very concerned,N/A,Somewhat agree,N/A,Somewhat oppose,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Somewhat support,Somewhat support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Rarely,Several times a year,Slightly severe,Probably not,Slightly responsible,N/A,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,neutral,agree,strongly_agree,strongly_agree,neutral,strongly_agree,neutral,neutral,disagree_strongly,agree_strongly,neutral,agree_strongly,agree_strongly,neutral,agree_a_little,agree_strongly,,,,,
680de17e997a099153d4195d,Female,Asia,Asia,>10 years,No,Undergraduate Degree,Unemployed,N/A,N/A,HealthNutrition Culture,5+ hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Strongly oppose,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,There is a lot of disagreement among scientists about whether or not global warming is happening,Strongly agree,In 10 years,A great deal,A great deal,A great deal,A great deal,A great deal,In 10 years,Somewhat agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,More,Much more,Much more,Much more,More,Much more,Very high,Very high,Strongly agree,Strongly agree,Rarely,Several times a year,Moderately severe,Probably yes,Very responsible,N/A,agree,agree,agree,agree,agree,agree,agree,agree,disagree,neutral,neutral,neutral,agree,disagree,neutral,neutral,agree_a_little,disagree_strongly,agree_a_little,neutral,agree_strongly,disagree_a_little,neutral,neutral,agree_a_little,,,,,
680de49f997a099153d419c4,Female,Asia,Asia,<5 years,No,Postgraduate Degree,Unemployed,N/A,N/A,HealthNutrition,3-5 hours/day,Very concerned,N/A,Strongly disagree,N/A,Strongly oppose,Somewhat pessimistic,Increased,Yes,Caused mostly by human activities,Most scientists think global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A great deal,A great deal,A great deal,They are being harmed right now,Strongly agree,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Strongly support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Often,At least once a month,Very severe,Probably yes,Very responsible,N/A,strongly_agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree_strongly,agree_a_little,disagree_strongly,agree_a_little,disagree_strongly,disagree_strongly,disagree_strongly,neutral,agree_a_little,agree_strongly,,,,,
680dfd65167edc7aa81b1ad2,Female,Asia,Asia,>10 years,No,Postgraduate Degree,Freelance,N/A,N/A,HealthNutrition,1-3 hours/day,Somewhat concerned,N/A,Somewhat agree,N/A,Somewhat favor,Somewhat optimistic,Reduced,Yes,Caused mostly by human activities,There is a lot of disagreement among scientists about whether or not global warming is happening,Strongly agree,They are being harmed right now,A great deal,A great deal,A moderate amount,A great deal,A moderate amount,They are being harmed right now,Somewhat agree,Strongly support,Strongly support,Somewhat support,Strongly support,Somewhat support,Somewhat support,Much more,Much more,Much more,Much more,Much more,Much more,Very high,Very high,Strongly agree,Strongly agree,Occasionally,At least once a month,Slightly severe,Probably yes,Moderately responsible,N/A,agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,agree,agree,disagree,disagree,agree,agree,neutral,disagree,agree,agree_strongly,agree_strongly,disagree_a_little,neutral,disagree_a_little,disagree_a_little,neutral,agree_a_little,neutral,agree_a_little,,,,,
